date,theta1,theta2,OT
11731,0.279988313,12.55416996,12.55416996
11732,0.278302926,12.54328865,12.54328865
11733,0.276069269,12.53295438,12.53295438
11734,0.273286556,12.52317737,12.52317737
11735,0.269955155,12.51396658,12.51396658
11736,0.266076489,12.50532976,12.50532976
11737,0.261652955,12.49727359,12.49727359
11738,0.256687864,12.48980371,12.48980371
11739,0.251185385,12.48292475,12.48292475
11740,0.245150508,12.47664038,12.47664038
11741,0.238589022,12.47095323,12.47095323
11742,0.231507507,12.46586495,12.46586495
11743,0.223913339,12.46137611,12.46137611
11744,0.215814711,12.45748612,12.45748612
11745,0.207220662,12.45419319,12.45419319
11746,0.198141132,12.4514942,12.4514942
11747,0.188587011,12.44938457,12.44938457
11748,0.17857022,12.44785813,12.44785813
11749,0.16810379,12.446907,12.446907
11750,0.157201951,12.44652139,12.44652139
11751,0.145880235,12.44668944,12.44668944
11752,0.134155581,12.44739707,12.44739707
11753,0.122046434,12.44862781,12.44862781
11754,0.109572853,12.45036261,12.45036261
11755,0.096756598,12.45257976,12.45257976
11756,0.083621216,12.45525471,12.45525471
11757,0.070192094,12.45836001,12.45836001
11758,0.056496493,12.46186529,12.46186529
11759,0.042563545,12.46573725,12.46573725
11760,0.028424211,12.46993974,12.46993974
11761,0.01411119,12.47443391,12.47443391
11762,-0.000341212,12.47917843,12.47917843
11763,-0.014897272,12.48412977,12.48412977
11764,-0.029520083,12.48924254,12.48924254
11765,-0.044171828,12.49446999,12.49446999
11766,-0.058814098,12.49976438,12.49976438
11767,-0.073408223,12.5050776,12.5050776
11768,-0.087915628,12.51036161,12.51036161
11769,-0.102298178,12.51556904,12.51556904
11770,-0.116518518,12.52065363,12.52065363
11771,-0.130540381,12.52557078,12.52557078
11772,-0.144328861,12.53027787,12.53027787
11773,-0.157850643,12.53473469,12.53473469
11774,-0.171074182,12.53890365,12.53890365
11775,-0.183969834,12.54275001,12.54275001
11776,-0.196509933,12.546242,12.546242
11777,-0.208668826,12.54935085,12.54935085
11778,-0.22042287,12.5520508,12.5520508
11779,-0.231750383,12.55431902,12.55431902
11780,-0.242631584,12.55613552,12.55613552
11781,-0.253048502,12.55748298,12.55748298
11782,-0.262984869,12.55834663,12.55834663
11783,-0.272426021,12.55871405,12.55871405
11784,-0.281358776,12.55857497,12.55857497
11785,-0.28977133,12.55792113,12.55792113
11786,-0.297653151,12.55674605,12.55674605
11787,-0.304994884,12.55504493,12.55504493
11788,-0.31178826,12.55281444,12.55281444
11789,-0.318026028,12.55005261,12.55005261
11790,-0.323701887,12.54675869,12.54675869
11791,-0.328810442,12.54293308,12.54293308
11792,-0.333347164,12.53857725,12.53857725
11793,-0.337308371,12.53369363,12.53369363
11794,-0.340691221,12.52828562,12.52828562
11795,-0.343493716,12.52235757,12.52235757
11796,-0.345714724,12.51591476,12.51591476
11797,-0.347354009,12.50896344,12.50896344
11798,-0.348412285,12.50151088,12.50151088
11799,-0.348891268,12.49356543,12.49356543
11800,-0.348793754,12.48513661,12.48513661
11801,-0.348123702,12.47623523,12.47623523
11802,-0.346886327,12.46687349,12.46687349
11803,-0.345088207,12.45706514,12.45706514
11804,-0.34273739,12.44682565,12.44682565
11805,-0.33984351,12.43617234,12.43617234
11806,-0.336417898,12.42512456,12.42512456
11807,-0.332473696,12.41370386,12.41370386
11808,-0.328025953,12.40193414,12.40193414
11809,-0.32309171,12.38984178,12.38984178
11810,-0.317690059,12.37745575,12.37745575
11811,-0.311842173,12.36480765,12.36480765
11812,-0.305571301,12.35193177,12.35193177
11813,-0.298902717,12.33886501,12.33886501
11814,-0.29186362,12.32564676,12.32564676
11815,-0.284482984,12.31231877,12.31231877
11816,-0.276791355,12.29892483,12.29892483
11817,-0.268820601,12.28551046,12.28551046
11818,-0.260603613,12.27212256,12.27212256
11819,-0.252173977,12.25880892,12.25880892
11820,-0.243565619,12.24561774,12.24561774
11821,-0.234812443,12.23259718,12.23259718
11822,-0.225947969,12.21979483,12.21979483
11823,-0.217004999,12.20725722,12.20725722
11824,-0.208015303,12.19502946,12.19502946
11825,-0.199009359,12.18315478,12.18315478
11826,-0.190016131,12.17167426,12.17167426
11827,-0.181062912,12.16062657,12.16062657
11828,-0.172175207,12.15004781,12.15004781
11829,-0.163376681,12.13997139,12.13997139
11830,-0.154689149,12.13042802,12.13042802
11831,-0.146132604,12.12144568,12.12144568
11832,-0.137725288,12.11304972,12.11304972
11833,-0.129483783,12.10526295,12.10526295
11834,-0.121423125,12.09810578,12.09810578
11835,-0.113556931,12.09159634,12.09159634
11836,-0.105897531,12.08575067,12.08575067
11837,-0.09845611,12.08058287,12.08058287
11838,-0.091242837,12.07610526,12.07610526
11839,-0.084266997,12.07232857,12.07232857
11840,-0.077537113,12.06926203,12.06926203
11841,-0.071061058,12.06691359,12.06691359
11842,-0.064846162,12.06528997,12.06528997
11843,-0.058899294,12.06439685,12.06439685
11844,-0.05322695,12.06423892,12.06423892
11845,-0.047835319,12.06482,12.06482
11846,-0.042730333,12.06614312,12.06614312
11847,-0.037917719,12.06821057,12.06821057
11848,-0.033403027,12.07102396,12.07102396
11849,-0.02919165,12.07458426,12.07458426
11850,-0.025288838,12.07889184,12.07889184
11851,-0.021699689,12.08394647,12.08394647
11852,-0.01842914,12.08974732,12.08974732
11853,-0.015481939,12.09629296,12.09629296
11854,-0.012862609,12.10358133,12.10358133
11855,-0.010575394,12.11160971,12.11160971
11856,-0.008624195,12.12037466,12.12037466
11857,-0.007012497,12.12987191,12.12987191
11858,-0.005743271,12.14009636,12.14009636
11859,-0.004818869,12.15104187,12.15104187
11860,-0.0042409,12.16270119,12.16270119
11861,-0.004010093,12.17506581,12.17506581
11862,-0.004126139,12.18812577,12.18812577
11863,-0.00458752,12.20186945,12.20186945
11864,-0.005391324,12.2162834,12.2162834
11865,-0.006533048,12.23135207,12.23135207
11866,-0.008006387,12.24705758,12.24705758
11867,-0.00980302,12.26337947,12.26337947
11868,-0.011912399,12.2802944,12.2802944
11869,-0.014321547,12.29777593,12.29777593
11870,-0.017014865,12.31579429,12.31579429
11871,-0.019973984,12.33431616,12.33431616
11872,-0.023177648,12.35330456,12.35330456
11873,-0.026601661,12.37271871,12.37271871
11874,-0.030218897,12.39251414,12.39251414
11875,-0.033999402,12.41264272,12.41264272
11876,-0.037910575,12.43305296,12.43305296
11877,-0.041917455,12.45369032,12.45369032
11878,-0.045983099,12.47449774,12.47449774
11879,-0.050069037,12.49541619,12.49541619
11880,-0.054135809,12.51638538,12.51638538
11881,-0.058143541,12.53734447,12.53734447
11882,-0.062052544,12.55823288,12.55823288
11883,-0.065823915,12.57899102,12.57899102
11884,-0.069420088,12.599561,12.599561
11885,-0.07280534,12.6198873,12.6198873
11886,-0.075946212,12.63991724,12.63991724
11887,-0.078811839,12.65960145,12.65960145
11888,-0.08137419,12.67889413,12.67889413
11889,-0.083608202,12.69775321,12.69775321
11890,-0.085491839,12.7161404,12.7161404
11891,-0.087006061,12.73402114,12.73402114
11892,-0.088134742,12.75136451,12.75136451
11893,-0.088864525,12.76814297,12.76814297
11894,-0.089184655,12.78433221,12.78433221
11895,-0.089086772,12.79991084,12.79991084
11896,-0.08856471,12.81486015,12.81486015
11897,-0.087614276,12.82916383,12.82916383
11898,-0.086233047,12.84280774,12.84280774
11899,-0.084420163,12.85577965,12.85577965
11900,-0.082176145,12.86806904,12.86806904
11901,-0.079502715,12.87966689,12.87966689
11902,-0.076402647,12.89056551,12.89056551
11903,-0.072879619,12.90075842,12.90075842
11904,-0.068938099,12.9102402,12.9102402
11905,-0.064583235,12.9190064,12.9190064
11906,-0.059820763,12.92705345,12.92705345
11907,-0.054656942,12.93437866,12.93437866
11908,-0.049098488,12.9409801,12.9409801
11909,-0.043152532,12.94685664,12.94685664
11910,-0.036826594,12.95200795,12.95200795
11911,-0.030128564,12.95643446,12.95643446
11912,-0.023066701,12.96013747,12.96013747
11913,-0.015649642,12.96311913,12.96311913
11914,-0.007886426,12.96538252,12.96538252
11915,0.000213469,12.96693174,12.96693174
11916,0.008640081,12.96777198,12.96777198
11917,0.017382898,12.96790963,12.96790963
11918,0.026430793,12.96735239,12.96735239
11919,0.035771933,12.96610937,12.96610937
11920,0.045393693,12.96419127,12.96419127
11921,0.05528255,12.96161049,12.96161049
11922,0.065423974,12.95838126,12.95838126
11923,0.075802319,12.95451986,12.95451986
11924,0.086400704,12.95004469,12.95004469
11925,0.097200901,12.94497643,12.94497643
11926,0.108183237,12.9393382,12.9393382
11927,0.119326493,12.93315564,12.93315564
11928,0.130607837,12.92645698,12.92645698
11929,0.142002776,12.91927309,12.91927309
11930,0.153485136,12.91163748,12.91163748
11931,0.165027088,12.90358623,12.90358623
11932,0.176599207,12.89515785,12.89515785
11933,0.188170589,12.88639314,12.88639314
11934,0.199709008,12.87733489,12.87733489
11935,0.211181121,12.86802759,12.86802759
11936,0.222552726,12.85851705,12.85851705
11937,0.233789045,12.84884993,12.84884993
11938,0.244855043,12.83907334,12.83907334
11939,0.255715767,12.82923432,12.82923432
11940,0.266336676,12.81937936,12.81937936
11941,0.276683981,12.80955392,12.80955392
11942,0.286724943,12.79980201,12.79980201
11943,0.296428156,12.79016583,12.79016583
11944,0.305763782,12.78068538,12.78068538
11945,0.314703735,12.77139827,12.77139827
11946,0.323221824,12.76233951,12.76233951
11947,0.331293846,12.75354141,12.75354141
11948,0.338897626,12.7450335,12.7450335
11949,0.346013024,12.73684261,12.73684261
11950,0.352621904,12.72899287,12.72899287
11951,0.358708066,12.72150586,12.72150586
11952,0.364257171,12.71440073,12.71440073
11953,0.369256638,12.70769436,12.70769436
11954,0.373695537,12.70140152,12.70140152
11955,0.377564478,12.69553508,12.69553508
11956,0.380855495,12.69010615,12.69010615
11957,0.383561947,12.68512425,12.68512425
11958,0.385678408,12.68059747,12.68059747
11959,0.38720058,12.6765326,12.6765326
11960,0.388125216,12.67293527,12.67293527
11961,0.388450042,12.66981002,12.66981002
11962,0.388173709,12.66716042,12.66716042
11963,0.387295746,12.66498909,12.66498909
11964,0.38581653,12.66329776,12.66329776
11965,0.383737273,12.6620873,12.6620873
11966,0.381060016,12.66135767,12.66135767
11967,0.377787642,12.66110796,12.66110796
11968,0.373923897,12.66133628,12.66133628
11969,0.369473436,12.66203972,12.66203972
11970,0.364441863,12.66321428,12.66321428
11971,0.358835803,12.66485472,12.66485472
11972,0.352662972,12.66695446,12.66695446
11973,0.345932265,12.66950544,12.66950544
11974,0.338653851,12.67249796,12.67249796
11975,0.330839273,12.6759205,12.6759205
11976,0.322501557,12.67975958,12.67975958
11977,0.313655322,12.68399953,12.68399953
11978,0.304316879,12.68862238,12.68862238
11979,0.294504337,12.69360765,12.69360765
11980,0.284237683,12.69893225,12.69893225
11981,0.273538846,12.70457032,12.70457032
11982,0.262431742,12.71049324,12.71049324
11983,0.250942273,12.71666951,12.71666951
11984,0.239098302,12.72306486,12.72306486
11985,0.226929573,12.72964233,12.72964233
11986,0.214467589,12.73636242,12.73636242
11987,0.201745442,12.74318336,12.74318336
11988,0.188797594,12.75006142,12.75006142
11989,0.175659616,12.75695127,12.75695127
11990,0.16236789,12.76380644,12.76380644
11991,0.148959288,12.7705798,12.7705798
11992,0.135470835,12.77722402,12.77722402
11993,0.121939366,12.78369211,12.78369211
11994,0.108401205,12.7899379,12.7899379
11995,0.094891858,12.79591652,12.79591652
11996,0.081445741,12.80158477,12.80158477
11997,0.068095956,12.8069015,12.8069015
11998,0.054874106,12.81182793,12.81182793
11999,0.041810161,12.81632781,12.81632781
12000,0.028932374,12.82036762,12.82036762
12001,0.016267241,12.82391663,12.82391663
12002,0.003839498,12.82694693,12.82694693
12003,-0.008327845,12.8294334,12.8294334
12004,-0.020213443,12.83135366,12.83135366
12005,-0.031797534,12.83268793,12.83268793
12006,-0.043061846,12.83341893,12.83341893
12007,-0.053989489,12.83353172,12.83353172
12008,-0.06456485,12.83301357,12.83301357
12009,-0.074773483,12.83185377,12.83185377
12010,-0.084602013,12.83004349,12.83004349
12011,-0.094038034,12.82757562,12.82757562
12012,-0.103070029,12.82444464,12.82444464
12013,-0.11168729,12.82064649,12.82064649
12014,-0.11987986,12.81617843,12.81617843
12015,-0.127638481,12.81103897,12.81103897
12016,-0.134954556,12.80522776,12.80522776
12017,-0.14182013,12.79874551,12.79874551
12018,-0.148227877,12.79159396,12.79159396
12019,-0.154171106,12.78377586,12.78377586
12020,-0.159643781,12.7752949,12.7752949
12021,-0.164640553,12.76615573,12.76615573
12022,-0.169156812,12.75636402,12.75636402
12023,-0.173188744,12.74592645,12.74592645
12024,-0.176733413,12.7348508,12.7348508
12025,-0.179788851,12.72314604,12.72314604
12026,-0.182354166,12.7108224,12.7108224
12027,-0.184429664,12.69789154,12.69789154
12028,-0.186016981,12.68436668,12.68436668
12029,-0.187119235,12.67026275,12.67026275
12030,-0.187741174,12.65559663,12.65559663
12031,-0.187889348,12.64038727,12.64038727
12032,-0.187572268,12.62465597,12.62465597
12033,-0.186800573,12.60842656,12.60842656
12034,-0.185587181,12.5917256,12.5917256
12035,-0.183947423,12.57458253,12.57458253
12036,-0.181899155,12.55702991,12.55702991
12037,-0.179462823,12.53910343,12.53910343
12038,-0.176661488,12.52084201,12.52084201
12039,-0.173520787,12.50228776,12.50228776
12040,-0.170068834,12.48348586,12.48348586
12041,-0.166336034,12.46448437,12.46448437
12042,-0.162354837,12.44533387,12.44533387
12043,-0.158159406,12.42608711,12.42608711
12044,-0.153785225,12.40679849,12.40679849
12045,-0.149268648,12.38752346,12.38752346
12046,-0.144646414,12.36831794,12.36831794
12047,-0.139955144,12.34923764,12.34923764
12048,-0.135230844,12.33033744,12.33033744
12049,-0.130508431,12.31167078,12.31167078
12050,-0.125821314,12.29328906,12.29328906
12051,-0.121201026,12.27524126,12.27524126
12052,-0.116676939,12.25757345,12.25757345
12053,-0.112276051,12.24032863,12.24032863
12054,-0.108022854,12.22354646,12.22354646
12055,-0.103939278,12.20726322,12.20726322
12056,-0.100044694,12.19151183,12.19151183
12057,-0.096355986,12.17632188,12.17632188
12058,-0.092887653,12.16171983,12.16171983
12059,-0.089651963,12.1477291,12.1477291
12060,-0.086659112,12.13437038,12.13437038
12061,-0.083917415,12.12166174,12.12166174
12062,-0.08143349,12.10961896,12.10961896
12063,-0.079212451,12.09825568,12.09825568
12064,-0.077258088,12.08758366,12.08758366
12065,-0.075573048,12.07761299,12.07761299
12066,-0.074158993,12.06835224,12.06835224
12067,-0.073016757,12.0598087,12.0598087
12068,-0.072146476,12.05198845,12.05198845
12069,-0.07154772,12.04489658,12.04489658
12070,-0.071219592,12.03853725,12.03853725
12071,-0.071160832,12.03291384,12.03291384
12072,-0.07136989,12.02802898,12.02802898
12073,-0.071845,12.02388468,12.02388468
12074,-0.072584235,12.02048236,12.02048236
12075,-0.07358555,12.01782286,12.01782286
12076,-0.074846818,12.01590654,12.01590654
12077,-0.076365851,12.01473325,12.01473325
12078,-0.07814041,12.01430234,12.01430234
12079,-0.080168209,12.01461269,12.01461269
12080,-0.082446908,12.01566264,12.01566264
12081,-0.08497409,12.01745002,12.01745002
12082,-0.087747234,12.01997207,12.01997207
12083,-0.090763676,12.02322542,12.02322542
12084,-0.094020559,12.02720602,12.02720602
12085,-0.09751477,12.03190904,12.03190904
12086,-0.101242869,12.03732885,12.03732885
12087,-0.105201006,12.04345885,12.04345885
12088,-0.109384826,12.05029139,12.05029139
12089,-0.11378936,12.05781767,12.05781767
12090,-0.118408914,12.06602756,12.06602756
12091,-0.123236938,12.07490946,12.07490946
12092,-0.128265888,12.08445016,12.08445016
12093,-0.133487089,12.09463464,12.09463464
12094,-0.138890584,12.10544594,12.10544594
12095,-0.144464987,12.11686492,12.11686492
12096,-0.150197336,12.12887015,12.12887015
12097,-0.156072961,12.14143773,12.14143773
12098,-0.162075361,12.15454112,12.15454112
12099,-0.168186105,12.16815109,12.16815109
12100,-0.174384764,12.18223557,12.18223557
12101,-0.180648883,12.19675972,12.19675972
12102,-0.186953993,12.21168589,12.21168589
12103,-0.193273677,12.22697376,12.22697376
12104,-0.199579701,12.24258053,12.24258053
12105,-0.205842189,12.25846114,12.25846114
12106,-0.21202987,12.27456863,12.27456863
12107,-0.218110371,12.29085455,12.29085455
12108,-0.224050557,12.30726939,12.30726939
12109,-0.229816904,12.32376307,12.32376307
12110,-0.2353759,12.34028551,12.34028551
12111,-0.240694433,12.35678712,12.35678712
12112,-0.245740185,12.37321929,12.37321929
12113,-0.250481987,12.38953491,12.38953491
12114,-0.254890143,12.4056887,12.4056887
12115,-0.25893669,12.42163761,12.42163761
12116,-0.26259562,12.43734105,12.43734105
12117,-0.265843033,12.45276109,12.45276109
12118,-0.268657233,12.46786253,12.46786253
12119,-0.271018774,12.48261299,12.48261299
